date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:22:10	24712/24712	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202020%2000:38:43%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Amendoas.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Amendoas.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/quer-afinar-cintura-5-alimentos-que.html)
12:22:10	5905/5905	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202020%2000:38:50%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Lim%c3%a3o-300x200.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Lim%c3%a3o-300x200.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/quer-afinar-cintura-5-alimentos-que.html)
12:22:14	21198/21198	---M--	200	added ('OK')	text/javascript	date:Tue,%2022%20Jun%202021%2017:00:00%20GMT	http://www.google.com/js/bg/PZfOyj4xFlvfkOkfp5feEiOUCLUvJisoBEa2LTZNU5M.js	C:/My%20Web%20Sites/Page/www.google.com/js/bg/PZfOyj4xFlvfkOkfp5feEiOUCLUvJisoBEa2LTZNU5M.js	(from https://brunoperettiblog.blogspot.com/2021/06/quer-afinar-cintura-5-alimentos-que.html)
12:22:14	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/4874801381663019043/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/4874801381663019043/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/crise-da-meia-idade-saiba-como-lidar.html)
12:22:14	34995/34995	---MC-	200	added ('OK')	text/javascript	date:Mon,%2028%20Jun%202021%2015:23:26%20GMT	https://brunoperettiblog.blogspot.com/b/csi.js?h=PZfOyj4xFlvfkOkfp5feEiOUCLUvJisoBEa2LTZNU5M	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/b/csic947.js	(from https://brunoperettiblog.blogspot.com/2021/06/quer-afinar-cintura-5-alimentos-que.html)
12:22:14	2881365/2881365	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jul%202020%2000:56:52%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Dica-de-ouro-para-a-pele-perfeita-1.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Dica-de-ouro-para-a-pele-perfeita-1.png	(from https://brunoperettiblog.blogspot.com/2021/06/quer-afinar-cintura-5-alimentos-que.html)
12:22:16	10276/10276	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202020%2000:09:17%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/featuredImageId94240-1-700x528-1-300x226.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/featuredImageId94240-1-700x528-1-300x226.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/crise-da-meia-idade-saiba-como-lidar.html)
12:22:17	8454/8454	---M--	200	added ('OK')	image/jpeg	date:Sun,%2012%20Jul%202020%2000:09:20%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Middle-aged-425115-300x178.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Middle-aged-425115-300x178.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/crise-da-meia-idade-saiba-como-lidar.html)
12:22:17	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/4626573345475573691/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/4626573345475573691/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/como-emagrecer-depois-dos-30-anos.html)
12:22:18	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/2080149585712146712/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/2080149585712146712/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/exercicio-na-meia-idade-chega-de-gritar.html)
12:22:19	3177294/3177294	---M--	200	added ('OK')	image/png	date:Sun,%2012%20Jul%202020%2000:09:35%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Crise-da-meia-idade-saiba-como-lidar.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Crise-da-meia-idade-saiba-como-lidar.png	(from https://brunoperettiblog.blogspot.com/2021/06/crise-da-meia-idade-saiba-como-lidar.html)
12:22:20	148579/148579	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Jul%202020%2015:51:02%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/MEIA-IDADE-300x300.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/MEIA-IDADE-300x300.png	(from https://brunoperettiblog.blogspot.com/2021/06/exercicio-na-meia-idade-chega-de-gritar.html)
12:22:20	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/3841529946280151258/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/3841529946280151258/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/vantagens-do-treino-personalizado.html)
12:22:22	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/3414662355936036878/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/3414662355936036878/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/a-importancia-do-treino-personalizado.html)
12:22:22	1069609/1069609	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jul%202020%2021:27:11%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/quais-as-vantagens-do-treino-personalizado.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/quais-as-vantagens-do-treino-personalizado.png	(from https://brunoperettiblog.blogspot.com/2021/06/vantagens-do-treino-personalizado.html)
12:22:23	12790/12790	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jun%202020%2012:41:32%20GMT	https://brunoperetti.com.br/wp-content/uploads/2017/08/MAT8869-300x200.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2017/08/MAT8869-300x200.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/a-importancia-do-treino-personalizado.html)
12:22:23	93937/93937	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/o-que-e-o-personal-trainer-06072020-por.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/o-que-e-o-personal-trainer-06072020-por.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:24	94855/94855	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/qual-importancia-do-personal-trainer.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/qual-importancia-do-personal-trainer.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:24	921296/921296	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jul%202020%2021:26:35%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/a-importancia-do-treino-personalizado.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/a-importancia-do-treino-personalizado.png	(from https://brunoperettiblog.blogspot.com/2021/06/a-importancia-do-treino-personalizado.html)
12:22:25	100678/100678	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/o-que-e-meia-idade-e-as-mudancas-que.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/o-que-e-meia-idade-e-as-mudancas-que.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:25	98452/98452	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-como-reabilitacao-para.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/atividade-fisica-como-reabilitacao-para.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:26	97580/97580	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/emagrecimento-depois-dos-30-anos.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/emagrecimento-depois-dos-30-anos.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:26	102000/102000	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/10-dias-para-acelerar-seu-metabolismo.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/10-dias-para-acelerar-seu-metabolismo.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:26	91153/91153	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/lembre-se-cuidados-da-alimentacao.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/lembre-se-cuidados-da-alimentacao.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:27	136876/136876	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:12:00-07:00&max-results=7&start=7&by-date=false	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/search577a.html	(from https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:18:00-07:00&max-results=7)
12:22:27	93344/93344	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/2021/06/por-que-ter-um-personal-trainer.html	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/2021/06/por-que-ter-um-personal-trainer.html	(from https://brunoperettiblog.blogspot.com/2021/06/)
12:22:28	135550/135550	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Jun%202021%2015:21:53%20GMT	https://brunoperettiblog.blogspot.com/search?updated-max=2021-06-28T08:16:00-07:00&max-results=7	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/search942e.html	(from https://brunoperettiblog.blogspot.com/2021/06/)
12:22:29	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/5258290032182212672/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/5258290032182212672/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/empresa-sim-voce-e-uma-empresa-21082017.html)
12:22:31	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/3523535807676369093/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/3523535807676369093/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-e-psicologia-21082017.html)
12:22:33	73113/73113	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jun%202020%2012:41:32%20GMT	https://brunoperetti.com.br/wp-content/uploads/2017/08/head-196541_640.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2017/08/head-196541_640.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-e-psicologia-21082017.html)
12:22:33	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/2635968161916652857/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/2635968161916652857/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/o-que-e-o-personal-trainer-06072020-por.html)
12:22:34	251247/251247	UR-M--	200	added ('Partial%20Content')	image/png	date:Thu,%2002%20Jul%202020%2016:07:20%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/CHEGA-DE-gritaR-para-o-universo_-OU-EU-%e2%80%9cTO-AQUI%e2%80%9d.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/CHEGA-DE-gritaR-para-o-universo_-OU-EU-%e2%80%9cTO-AQUI%e2%80%9d.png	(from https://brunoperettiblog.blogspot.com/2021/06/exercicio-na-meia-idade-chega-de-gritar.html)
12:22:34	1064888/1064888	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jun%202020%2012:41:32%20GMT	https://brunoperetti.com.br/wp-content/uploads/2017/08/man-2037255.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2017/08/man-2037255.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/empresa-sim-voce-e-uma-empresa-21082017.html)
12:22:35	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/3953590155444862429/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/3953590155444862429/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/qual-importancia-do-personal-trainer.html)
12:22:35	128569/128569	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jun%202020%2012:41:32%20GMT	https://brunoperetti.com.br/wp-content/uploads/2017/08/maxresdefault.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2017/08/maxresdefault.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/o-que-e-o-personal-trainer-06072020-por.html)
12:22:36	2460082/2460082	UR-M--	200	added ('Partial%20Content')	image/png	date:Fri,%2010%20Jul%202020%2000:36:44%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Dica-de-ouro-para-a-pele-perfeita.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Dica-de-ouro-para-a-pele-perfeita.png	(from https://brunoperettiblog.blogspot.com/2021/06/como-emagrecer-depois-dos-30-anos.html)
12:22:36	13914/13914	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jul%202020%2021:36:38%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/fundos-de-investimentos_como-funcionam-300x181.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/fundos-de-investimentos_como-funcionam-300x181.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/qual-importancia-do-personal-trainer.html)
12:22:36	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/8811353961038272298/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/8811353961038272298/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/o-que-e-meia-idade-e-as-mudancas-que.html)
12:22:37	10616/10616	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jun%202020%2012:41:31%20GMT	https://brunoperetti.com.br/wp-content/uploads/2017/09/lose-weight-1968908_960_720-300x162.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2017/09/lose-weight-1968908_960_720-300x162.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/o-que-e-meia-idade-e-as-mudancas-que.html)
12:22:37	1073349/1073349	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Jul%202020%2021:26:29%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/a-Importancia-do-personal-trainer.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/a-Importancia-do-personal-trainer.png	(from https://brunoperettiblog.blogspot.com/2021/06/qual-importancia-do-personal-trainer.html)
12:22:37	7784/7784	---M--	200	added ('OK')	image/jpeg	date:Sun,%2005%20Jul%202020%2023:03:25%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/drink-com-cerveja-300x99.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/drink-com-cerveja-300x99.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/o-que-e-meia-idade-e-as-mudancas-que.html)
12:22:37	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/2299436958332409083/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/2299436958332409083/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-como-reabilitacao-para.html)
12:22:38	57617/57617	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Jun%202020%2012:41:32%20GMT	https://brunoperetti.com.br/wp-content/uploads/2017/08/wheelchair-2090900_640.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2017/08/wheelchair-2090900_640.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-como-reabilitacao-para.html)
12:22:38	13126/13126	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jul%202020%2022:53:04%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/reabilita%c3%a7%c3%a3o-300x200.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/reabilita%c3%a7%c3%a3o-300x200.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-como-reabilitacao-para.html)
12:22:38	6293/6293	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Jul%202020%2022:52:59%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Reabilita%c3%a7%c3%a3o-1.jpg	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Reabilita%c3%a7%c3%a3o-1.jpg	(from https://brunoperettiblog.blogspot.com/2021/06/atividade-fisica-como-reabilitacao-para.html)
12:22:39	1359/1359	---M-Z	200	added ('OK')	application/atom+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://brunoperettiblog.blogspot.com/feeds/3374623858020190831/comments/default	C:/My%20Web%20Sites/Page/brunoperettiblog.blogspot.com/feeds/3374623858020190831/comments/default	(from https://brunoperettiblog.blogspot.com/2021/06/emagrecimento-depois-dos-30-anos.html)
12:22:39	1094547/1094547	---M--	200	added ('OK')	image/png	date:Sun,%2005%20Jul%202020%2022:59:37%20GMT	https://brunoperetti.com.br/wp-content/uploads/2020/07/Voc%c3%aa-sabe-se-est%c3%a1-na-meia-idade.png	C:/My%20Web%20Sites/Page/brunoperetti.com.br/wp-content/uploads/2020/07/Voc%c3%aa-sabe-se-est%c3%a1-na-meia-idade.png	(from https://brunoperettiblog.blogspot.com/2021/06/o-que-e-meia-idade-e-as-mudancas-que.html)
